id;tournament;stage;session_no;game_no;date;score_or_attendance;place_or_result;comment;extra;label
856;Life is Feudal;week;4;1;;-1;;;;Резерв
856;Life is Feudal;week;5;1;;-1;;;;Резерв
856;Life is Feudal;week;6;1;;-1;;;;Резерв
856;Life is Feudal;week;7;1;;-1;;;;Резерв
856;Life is Feudal;week;8;1;;-1;;;;Резерв
856;Life is Feudal;week;9;1;;-1;;;;Резерв
856;Life is Feudal;week;10;1;;-1;;;;Резерв
856;Bandy;bandy;1;1;;-1;;;;1 игра
856;Bandy;bandy;2;1;;-1;;;;2 игра
683;Business Cats;training;1;1;;0;11;;;1 Тренировочная
683;Business Cats;training;2;1;;0;4;;;2 Тренировочная
683;Business Cats;training;2;2;;0;4;;;2 Тренировочная
683;Business Cats;rating;1;1;;0;1;;;1 Рейтинговая
683;Business Cats;rating;1;2;;0;1;;;1 Рейтинговая
683;Business Cats;rating;2;1;;0;12;;;2 Рейтинговая
683;Business Cats;rating;2;2;;0;12;;;2 Рейтинговая
683;Business Cats;rating;3;1;;0;1;;;3 Рейтинговая
683;Business Cats;rating;3;2;;0;1;;;3 Рейтинговая
683;Пейнтбол;paintball;1;1;;0;Победа;;;Тренировочный бой
683;Пейнтбол;paintball;2;1;;0;Проигрыш;;;1 Групповой бой
683;Пейнтбол;paintball;3;1;;0;Победа;;;2 Групповой бой
683;Пейнтбол;paintball;4;1;;0;Победа;;;3 Групповой бой
683;Пейнтбол;paintball;5;1;;0;41 мин;;;1 сценарный бой
683;Пейнтбол;paintball;6;1;;0;40 мин;;;2 сценарный бой
683;Пейнтбол;paintball;7;1;;0;1/32 финала;;;Плей-Офф
683;Civilization: Solo;week;1;1;;0;;;;
683;Civilization: Solo;week;2;1;;0;;;;
683;Civilization: Solo;week;3;1;;0;;;;
683;Civilization: Solo;week;4;1;;0;;;;
683;Civilization: Solo;week;5;1;;0;;;;
683;Civilization: Solo;week;6;1;;0;;;;
683;Civilization: Solo;week;7;1;;0;;;;
683;Civilization: Solo;week;8;1;;С;;;;
683;Civilization: Solo;week;9;1;;0;;;;
683;Civilization: DUEL;week;1;1;;0;;;;Не защитился
683;Civilization: DUEL;week;2;1;;-1;;;;Не защитился
683;Civilization: DUEL;week;3;1;;-1;;;;Не защитился
683;Civilization: DUEL;week;4;1;;-1;;;;Не защитился
683;Civilization: DUEL;week;5;1;;-1;;;;Не защитился
1854;Business Cats;training;1;1;;0;20;;;1 Тренировочная
1854;Business Cats;training;2;1;;0;1;;;2 Тренировочная
1854;Business Cats;training;2;2;;0;1;;;2 Тренировочная
1854;Business Cats;rating;1;1;;0;3;;;1 Рейтинговая
1854;Business Cats;rating;1;2;;0;3;;;1 Рейтинговая
1854;Business Cats;rating;2;1;;#Н/Д;14;;;2 Рейтинговая
1854;Business Cats;rating;2;2;;#Н/Д;14;;;2 Рейтинговая
1854;Business Cats;rating;3;1;;0;12;;;3 Рейтинговая
1854;Business Cats;rating;3;2;;0;12;;;3 Рейтинговая
1854;Пейнтбол;paintball;1;1;;0;Победа;;;Тренировочный бой
1854;Пейнтбол;paintball;2;1;;0;Проигрыш;;;1 Групповой бой
1854;Пейнтбол;paintball;3;1;;0;Победа;;;2 Групповой бой
1854;Пейнтбол;paintball;4;1;;0;Проигрыш;;;3 Групповой бой
1854;Пейнтбол;paintball;5;1;;0;30 мин;;;1 сценарный бой
1854;Пейнтбол;paintball;6;1;;0;42 мин;;;2 сценарный бой
1854;Пейнтбол;paintball;7;1;;0;Выбыл с плей-офф;;;Плей-Офф
1854;Civilization: Solo;week;1;1;;0;;;;
1854;Civilization: Solo;week;2;1;;0;;;;
1854;Civilization: Solo;week;3;1;;0;;;;
1854;Civilization: Solo;week;4;1;;0;;;;
1854;Civilization: Solo;week;5;1;;0;;;;
1854;Civilization: Solo;week;6;1;;0;;;;
1854;Civilization: Solo;week;7;1;;0;;;;
1854;Civilization: Solo;week;8;1;;0;;;;
1854;Civilization: Solo;week;9;1;;0;;;;
1854;Civilization: DUEL;week;1;1;;0;;;;Не защитился
1854;Civilization: DUEL;week;2;1;;0;;;;Не защитился
1854;Civilization: DUEL;week;3;1;;0;;;;Не защитился
1854;Civilization: DUEL;week;4;1;;0;;;;Не защитился
1854;Civilization: DUEL;week;5;1;;0;;;;Не защитился
1854;Civilization: DUEL;week;6;1;;0;;;;Не защитился
1854;Civilization: DUEL;week;7;1;;0;;;;Не защитился
1854;Civilization: DUEL;week;8;1;;0;;;;Не защитился
1854;Life is Feudal;week;1;1;;0;;;животновод;Рядовой
1854;Life is Feudal;week;2;1;;0;;;животновод;Рядовой
1854;Life is Feudal;week;3;1;;0;;;животновод;Рядовой
1854;Life is Feudal;week;4;1;;0;;;животновод;Рядовой
1854;Life is Feudal;week;5;1;;0;;;животновод;Рядовой
1854;Life is Feudal;week;6;1;;0;;;животновод;Рядовой
1854;Life is Feudal;week;7;1;;0;;;животновод;Рядовой
1854;Life is Feudal;week;8;1;;0;;;животновод;Рядовой
1854;Life is Feudal;week;9;1;;0;;;животновод;Рядовой
1854;Life is Feudal;week;10;1;;0;;;животновод;Рядовой
1854;Bandy;bandy;1;1;;0;;;;1 игра
1854;Bandy;bandy;2;1;;0;;;;2 игра
959;Business Cats;training;1;1;;0;4;;;1 Тренировочная
959;Business Cats;training;2;1;;0;3;;;2 Тренировочная
959;Business Cats;training;2;2;;0;3;;;2 Тренировочная
959;Business Cats;rating;1;1;;0;2;;;1 Рейтинговая
959;Business Cats;rating;1;2;;0;2;;;1 Рейтинговая
959;Business Cats;rating;2;1;;0;4;;;2 Рейтинговая
959;Business Cats;rating;2;2;;0;4;;;2 Рейтинговая
959;Business Cats;rating;3;1;;0;24;;;3 Рейтинговая
959;Business Cats;rating;3;2;;С;24;;;3 Рейтинговая
959;Пейнтбол;paintball;1;1;;0;Победа;;;Тренировочный бой
959;Пейнтбол;paintball;2;1;;0;Проигрыш;;;1 Групповой бой
959;Пейнтбол;paintball;3;1;;0;Победа;;;2 Групповой бой
959;Пейнтбол;paintball;4;1;;0;Победа;;;3 Групповой бой
959;Пейнтбол;paintball;5;1;;-1;33 мин;;;1 сценарный бой
959;Пейнтбол;paintball;6;1;;0;47 мин;;;2 сценарный бой
959;Пейнтбол;paintball;7;1;;0;Выбыл с плей-офф;;;Плей-Офф
959;Civilization: Solo;week;1;1;;0;;;;1729
959;Civilization: Solo;week;2;1;;0;;;;1729
959;Civilization: Solo;week;3;1;;0;;;;1729
959;Civilization: Solo;week;4;1;;0;;;;1729
959;Civilization: Solo;week;5;1;;0;;;;1729
959;Civilization: Solo;week;6;1;;0;;;;1729
959;Civilization: Solo;week;7;1;;0;;;;1729
959;Civilization: Solo;week;8;1;;0;;;;1729
959;Civilization: Solo;week;9;1;;0;;;;1729
959;Civilization: DUEL;week;1;1;;0;;;;Не защитился
959;Civilization: DUEL;week;2;1;;0;;;;Не защитился
959;Civilization: DUEL;week;3;1;;0;;;;Не защитился
959;Civilization: DUEL;week;4;1;;0;;;;Не защитился
959;Civilization: DUEL;week;5;1;;0;;;;Не защитился
959;Civilization: DUEL;week;6;1;;0;;;;Не защитился
959;Civilization: DUEL;week;7;1;;0;;;;Не защитился
959;Civilization: DUEL;week;8;1;;0;;;;Не защитился
959;Life is Feudal;week;1;1;;0;;;строитель;Сержант
959;Life is Feudal;week;2;1;;0;;;строитель;Сержант
959;Life is Feudal;week;3;1;;0;;;строитель;Сержант
959;Life is Feudal;week;4;1;;0;;;строитель;Сержант
959;Life is Feudal;week;5;1;;0;;;строитель;Сержант
959;Life is Feudal;week;6;1;;0;;;строитель;Сержант
959;Life is Feudal;week;7;1;;0;;;строитель;Сержант
959;Life is Feudal;week;8;1;;0;;;строитель;Сержант
959;Life is Feudal;week;9;1;;0;;;строитель;Сержант
959;Life is Feudal;week;10;1;;0;;;строитель;Сержант
959;Bandy;bandy;1;1;;0;;;;1 игра
959;Bandy;bandy;2;1;;0;;;;2 игра
684;Business Cats;training;1;1;;0;9;;;1 Тренировочная
684;Business Cats;training;2;1;;0;3;;;2 Тренировочная
684;Business Cats;training;2;2;;0;3;;;2 Тренировочная
684;Business Cats;rating;1;1;;0;2;;;1 Рейтинговая
684;Business Cats;rating;1;2;;0;2;;;1 Рейтинговая
684;Business Cats;rating;2;1;;0;18;;;2 Рейтинговая
684;Business Cats;rating;2;2;;0;18;;;2 Рейтинговая
684;Business Cats;rating;3;1;;0;10;;;3 Рейтинговая
684;Business Cats;rating;3;2;;0;10;;;3 Рейтинговая
684;Пейнтбол;paintball;1;1;;0;Победа;;;Тренировочный бой
684;Пейнтбол;paintball;2;1;;0;Проигрыш;;;1 Групповой бой
684;Пейнтбол;paintball;3;1;;0;Победа;;;2 Групповой бой
684;Пейнтбол;paintball;4;1;;0;Победа;;;3 Групповой бой
684;Пейнтбол;paintball;5;1;;0;41 мин;;;1 сценарный бой
684;Пейнтбол;paintball;6;1;;0;40 мин;;;2 сценарный бой
684;Пейнтбол;paintball;7;1;;0;1/32 финала;;;Плей-Офф
684;Civilization: Solo;week;1;1;;0;;;;
684;Civilization: Solo;week;2;1;;0;;;;
684;Civilization: Solo;week;3;1;;0;;;;
684;Civilization: Solo;week;4;1;;0;;;;
684;Civilization: Solo;week;5;1;;0;;;;
684;Civilization: Solo;week;6;1;;0;;;;
684;Civilization: Solo;week;7;1;;0;;;;
684;Civilization: Solo;week;8;1;;0;;;;
684;Civilization: Solo;week;9;1;;0;;;;
684;Civilization: DUEL;week;1;1;;0;;;;Не защитился
684;Civilization: DUEL;week;2;1;;0;;;;Не защитился
684;Civilization: DUEL;week;3;1;;0;;;;Не защитился
684;Civilization: DUEL;week;4;1;;0;;;;Не защитился
684;Civilization: DUEL;week;5;1;;0;;;;Не защитился
684;Civilization: DUEL;week;6;1;;-1;;;;Не защитился
684;Civilization: DUEL;week;7;1;;0;;;;Не защитился
684;Civilization: DUEL;week;8;1;;0;;;;Не защитился
684;Life is Feudal;week;1;1;;0;;;кожевник;Сержант
684;Life is Feudal;week;2;1;;0;;;кожевник;Сержант
684;Life is Feudal;week;3;1;;0;;;кожевник;Сержант
684;Life is Feudal;week;4;1;;0;;;кожевник;Сержант
684;Life is Feudal;week;5;1;;0;;;кожевник;Сержант
684;Life is Feudal;week;6;1;;0;;;кожевник;Сержант
684;Life is Feudal;week;7;1;;0;;;кожевник;Сержант
684;Life is Feudal;week;8;1;;0;;;кожевник;Сержант
684;Life is Feudal;week;9;1;;0;;;кожевник;Сержант
684;Life is Feudal;week;10;1;;0;;;кожевник;Сержант
684;Bandy;bandy;1;1;;0;;;;1 игра
684;Bandy;bandy;2;1;;0;;;;2 игра
1730;Business Cats;training;1;1;;0;1;;;1 Тренировочная
1730;Business Cats;training;2;1;;0;3;;;2 Тренировочная
1730;Business Cats;training;2;2;;0;3;;;2 Тренировочная
1730;Business Cats;rating;1;1;;0;2;;;1 Рейтинговая
1730;Business Cats;rating;1;2;;0;2;;;1 Рейтинговая
1730;Business Cats;rating;2;1;;#Н/Д;2;;;2 Рейтинговая
1730;Business Cats;rating;2;2;;#Н/Д;2;;;2 Рейтинговая
1730;Business Cats;rating;3;1;;0;8;;;3 Рейтинговая
1730;Business Cats;rating;3;2;;0;8;;;3 Рейтинговая
1730;Пейнтбол;paintball;1;1;;0;Победа;;;Тренировочный бой
1730;Пейнтбол;paintball;2;1;;0;Проигрыш;;;1 Групповой бой
1730;Пейнтбол;paintball;3;1;;0;Проигрыш;;;2 Групповой бой
1730;Пейнтбол;paintball;4;1;;0;Проигрыш;;;3 Групповой бой
1730;Пейнтбол;paintball;5;1;;0;31 мин;;;1 сценарный бой
1730;Пейнтбол;paintball;6;1;;0;20 мин;;;2 сценарный бой
1730;Пейнтбол;paintball;7;1;;0;1/16 финала;;;Плей-Офф
1730;Civilization: Solo;week;1;1;;0;;;;1755
1730;Civilization: Solo;week;2;1;;0;;;;1755
1730;Civilization: Solo;week;3;1;;0;;;;1755
1730;Civilization: Solo;week;4;1;;0;;;;1755
1730;Civilization: Solo;week;5;1;;0;;;;1755
1730;Civilization: Solo;week;6;1;;0;;;;1755
1730;Civilization: Solo;week;7;1;;0;;;;1755
1730;Civilization: Solo;week;8;1;;0;;;;1755
1730;Civilization: Solo;week;9;1;;0;;;;1755
1730;Civilization: DUEL;week;1;1;;0;;;;Не защитился
1730;Civilization: DUEL;week;2;1;;0;;;;Не защитился
1730;Civilization: DUEL;week;3;1;;С;;;;Не защитился
1730;Civilization: DUEL;week;4;1;;0;;;;Не защитился
1730;Civilization: DUEL;week;5;1;;-1;;;;Не защитился
1730;Civilization: DUEL;week;6;1;;0;;;;Не защитился
1730;Civilization: DUEL;week;7;1;;0;;;;Не защитился
1730;Civilization: DUEL;week;8;1;;0;;;;Не защитился
1730;Life is Feudal;week;1;1;;0;;;кузнец;Сержант
1730;Life is Feudal;week;2;1;;-1;;;кузнец;Сержант
1730;Life is Feudal;week;3;1;;-1;;;кузнец;Сержант
1730;Life is Feudal;week;4;1;;-1;;;кузнец;Сержант
1730;Life is Feudal;week;5;1;;-1;;;кузнец;Сержант
1730;Life is Feudal;week;6;1;;-1;;;кузнец;Сержант
1730;Life is Feudal;week;7;1;;-1;;;кузнец;Сержант
1730;Life is Feudal;week;8;1;;-1;;;кузнец;Сержант
1730;Life is Feudal;week;9;1;;-1;;;кузнец;Сержант
1730;Life is Feudal;week;10;1;;0;;;кузнец;Сержант
588;Business Cats;training;1;1;;0;1;;;1 Тренировочная
588;Business Cats;training;2;1;;0;4;;;2 Тренировочная
588;Business Cats;training;2;2;;0;4;;;2 Тренировочная
588;Business Cats;rating;1;1;;0;2;;;1 Рейтинговая
588;Business Cats;rating;1;2;;0;2;;;1 Рейтинговая
588;Business Cats;rating;2;1;;0;1;;;2 Рейтинговая
588;Business Cats;rating;2;2;;0;1;;;2 Рейтинговая
588;Business Cats;rating;3;1;;0;1;;;3 Рейтинговая
588;Business Cats;rating;3;2;;0;1;;;3 Рейтинговая
588;Пейнтбол;paintball;1;1;;0;Проигрыш;;;Тренировочный бой
588;Пейнтбол;paintball;2;1;;0;Победа;;;1 Групповой бой
588;Пейнтбол;paintball;3;1;;0;Победа;;;2 Групповой бой
588;Пейнтбол;paintball;4;1;;0;Победа;;;3 Групповой бой
588;Пейнтбол;paintball;5;1;;0;35 мин;;;1 сценарный бой
588;Пейнтбол;paintball;6;1;;0;49 мин;;;2 сценарный бой
588;Пейнтбол;paintball;7;1;;0;1/32 финала;;;Плей-Офф
588;Civilization: Solo;week;1;1;;0;;;;
588;Civilization: Solo;week;2;1;;0;;;;
588;Civilization: Solo;week;3;1;;0;;;;
588;Civilization: Solo;week;4;1;;0;;;;
588;Civilization: Solo;week;5;1;;0;;;;
588;Civilization: Solo;week;6;1;;0;;;;
588;Civilization: Solo;week;7;1;;0;;;;
588;Civilization: Solo;week;8;1;;0;;;;
588;Civilization: Solo;week;9;1;;0;;;;
588;Civilization: DUEL;week;1;1;;0;;;;1681
588;Civilization: DUEL;week;2;1;;0;;;;1681
588;Civilization: DUEL;week;3;1;;0;;;;1681
588;Civilization: DUEL;week;4;1;;0;;;;1681
588;Civilization: DUEL;week;5;1;;0;;;;1681
588;Civilization: DUEL;week;6;1;;0;;;;1681
588;Civilization: DUEL;week;7;1;;0;;;;1681
588;Civilization: DUEL;week;8;1;;0;;;;1681
588;Life is Feudal;week;1;1;;0;;;кузнец;Сержант
588;Life is Feudal;week;2;1;;0;;;кузнец;Сержант
588;Life is Feudal;week;3;1;;0;;;кузнец;Сержант
588;Life is Feudal;week;4;1;;0;;;кузнец;Сержант
588;Life is Feudal;week;5;1;;0;;;кузнец;Сержант
588;Life is Feudal;week;6;1;;0;;;кузнец;Сержант
588;Life is Feudal;week;7;1;;0;;;кузнец;Сержант
588;Life is Feudal;week;8;1;;0;;;кузнец;Сержант
588;Life is Feudal;week;9;1;;0;;;кузнец;Сержант
588;Life is Feudal;week;10;1;;0;;;кузнец;Сержант
588;Bandy;bandy;1;1;;0;;;;1 игра
588;Bandy;bandy;2;1;;0;;;;2 игра
1698;Business Cats;training;1;1;;0;9;;;1 Тренировочная
1698;Business Cats;training;2;1;;0;4;;;2 Тренировочная
1698;Business Cats;training;2;2;;С;4;;;2 Тренировочная
1698;Business Cats;rating;1;1;;0;2;;;1 Рейтинговая
1698;Business Cats;rating;1;2;;0;2;;;1 Рейтинговая
1698;Business Cats;rating;2;1;;0;2;;;2 Рейтинговая
1698;Business Cats;rating;2;2;;0;2;;;2 Рейтинговая
1698;Business Cats;rating;3;1;;0;3;;;3 Рейтинговая
1698;Business Cats;rating;3;2;;0;3;;;3 Рейтинговая
1698;Пейнтбол;paintball;1;1;;0;Победа;;;Тренировочный бой
1698;Пейнтбол;paintball;2;1;;0;Проигрыш;;;1 Групповой бой
1698;Пейнтбол;paintball;3;1;;0;Победа;;;2 Групповой бой
1698;Пейнтбол;paintball;4;1;;0;Проигрыш;;;3 Групповой бой
1698;Пейнтбол;paintball;5;1;;0;33 мин;;;1 сценарный бой
1698;Пейнтбол;paintball;6;1;;0;47 мин;;;2 сценарный бой
1698;Пейнтбол;paintball;7;1;;0;Выбыл с плей-офф;;;Плей-Офф
1698;Civilization: Solo;week;1;1;;0;;;;1711
1698;Civilization: Solo;week;2;1;;0;;;;1711
1698;Civilization: Solo;week;3;1;;0;;;;1711
1698;Civilization: Solo;week;4;1;;0;;;;1711
1698;Civilization: Solo;week;5;1;;0;;;;1711
1698;Civilization: Solo;week;6;1;;0;;;;1711
1698;Civilization: Solo;week;7;1;;0;;;;1711
1698;Civilization: Solo;week;8;1;;0;;;;1711
1698;Civilization: Solo;week;9;1;;0;;;;1711
1698;Civilization: DUEL;week;1;1;;0;;;;Не защитился
1698;Civilization: DUEL;week;2;1;;0;;;;Не защитился
1698;Civilization: DUEL;week;3;1;;0;;;;Не защитился
1698;Civilization: DUEL;week;4;1;;0;;;;Не защитился
1698;Civilization: DUEL;week;5;1;;0;;;;Не защитился
1698;Civilization: DUEL;week;6;1;;0;;;;Не защитился
